Wvlgth nm,Global tilt W*m-2*nm-1
928.181,377.12
928.478,344.86
928.775,347.34
929.073,320.04
929.37,334.93
929.667,325
929.964,300.18
930.261,315.07
930.557,312.59
930.854,260.47
931.151,354.79
931.448,287.77
931.744,310.11
932.041,372.16
932.337,362.23
932.634,384.57
932.93,334.93
933.227,337.41
933.523,312.59
933.819,352.3
934.115,315.07
934.412,270.39
934.708,285.29
935.004,332.45
935.3,362.23
935.595,344.86
935.891,372.16
936.187,349.82
936.483,272.88
936.778,342.38
937.074,334.93
937.369,382.09
937.665,362.23
937.96,367.2
938.256,382.09
938.551,374.64
938.846,307.63
939.141,337.41
939.437,305.14
939.732,297.7
940.027,344.86
940.322,315.07
940.617,300.18
940.911,240.61
941.206,315.07
941.501,384.57
941.796,379.61
942.09,332.45
942.385,312.59
942.679,389.54
942.974,344.86
943.268,332.45
943.562,267.91
943.857,362.23
944.151,362.23
944.445,320.04
944.739,302.66
945.033,305.14
945.327,362.23
945.621,317.55
945.915,362.23
946.208,352.3
946.502,349.82
946.796,332.45
947.089,334.93
947.383,416.84
947.676,292.73
947.97,297.7
948.263,272.88
948.557,374.64
948.85,344.86
949.143,302.66
949.436,334.93
949.729,292.73
950.022,315.07
950.315,285.29
950.608,292.73
950.901,344.86
951.194,332.45
951.487,325
951.779,290.25
952.072,367.2
952.364,334.93
952.657,362.23
952.949,404.43
953.242,342.38
953.534,305.14
953.826,285.29
954.118,292.73
954.411,349.82
954.703,277.84
954.995,364.71
955.287,369.68
955.579,322.52
955.87,292.73
956.162,315.07
956.454,305.14
956.746,312.59
957.037,322.52
957.329,372.16
957.62,315.07
957.912,364.71
958.203,377.12
958.494,267.91
958.786,352.3
959.077,389.54
959.368,310.11
959.659,275.36
959.95,285.29
960.241,292.73
960.532,401.95
960.823,357.27
961.114,329.96
961.404,334.93
961.695,392.02
961.986,377.12
962.276,315.07
962.567,387.05
962.857,384.57
963.147,362.23
963.438,305.14
963.728,354.79
964.018,285.29
964.308,344.86
964.598,327.48
964.888,389.54
965.178,285.29
965.468,325
965.758,295.22
966.048,325
966.338,377.12
966.627,270.39
966.917,374.64
967.206,270.39
967.496,250.54
967.785,285.29
968.075,337.41
968.364,364.71
968.653,342.38
968.942,257.98
969.232,300.18
969.521,325
969.81,320.04
970.099,362.23
970.388,364.71
970.676,332.45
970.965,329.96
971.254,327.48
971.543,332.45
971.831,329.96
972.12,357.27
972.408,302.66
972.697,320.04
972.985,327.48
973.273,362.23
973.561,394.5
973.85,262.95
974.138,292.73
974.426,394.5
974.714,248.06
975.002,344.86
975.29,372.16
975.577,317.55
975.865,315.07
976.153,325
976.441,349.82
976.728,362.23
977.016,329.96
977.303,349.82
977.59,359.75
977.878,372.16
978.165,332.45
978.452,342.38
978.74,282.8
979.027,332.45
979.314,292.73
979.601,312.59
979.888,377.12
980.174,347.34
980.461,322.52
980.748,292.73
981.035,248.06
981.321,364.71
981.608,334.93
981.894,362.23
982.181,322.52
982.467,325
982.754,364.71
983.04,295.22
983.326,387.05
983.612,411.87
983.898,320.04
984.184,349.82
984.47,300.18
984.756,329.96
985.042,382.09
985.328,342.38
985.614,342.38
985.899,272.88
986.185,307.63
986.47,327.48
986.756,362.23
987.041,307.63
987.327,272.88
987.612,344.86
987.897,344.86
988.182,377.12
988.468,325
988.753,262.95
989.038,325
989.323,354.79
989.607,379.61
989.892,454.07
990.177,297.7
990.462,334.93
990.746,300.18
991.031,342.38
991.315,379.61
991.6,250.54
991.884,280.32
992.169,253.02
992.453,327.48
992.737,337.41
993.021,312.59
993.305,352.3
993.59,347.34
993.874,315.07
994.157,300.18
994.441,327.48
994.725,382.09
995.009,344.86
995.293,359.75
995.576,322.52
995.86,329.96
996.143,362.23
996.427,359.75
996.71,337.41
996.993,277.84
997.277,337.41
997.56,267.91
997.843,272.88
998.126,379.61
998.409,389.54
998.692,354.79
998.975,315.07
999.258,392.02
999.541,267.91
999.823,282.8
1000.106,334.93
1000.388,300.18
1000.671,372.16
1000.954,364.71
1001.236,317.55
1001.518,295.22
1001.801,292.73
1002.083,406.91
1002.365,369.68
1002.647,369.68
1002.929,305.14
1003.211,297.7
1003.493,344.86
1003.775,362.23
1004.057,287.77
1004.338,305.14
1004.62,434.21
1004.902,334.93
1005.183,287.77
1005.465,320.04
1005.746,359.75
1006.028,325
1006.309,305.14
1006.59,384.57
1006.871,253.02
1007.153,382.09
1007.434,334.93
1007.715,344.86
1007.996,305.14
1008.277,312.59
1008.557,327.48
1008.838,329.96
1009.119,300.18
1009.4,325
1009.68,297.7
1009.961,334.93
1010.241,362.23
1010.522,302.66
1010.802,245.57
1011.082,339.89
1011.362,310.11
1011.643,267.91
1011.923,327.48
1012.203,290.25
1012.483,337.41
1012.763,297.7
1013.042,404.43
1013.322,305.14
1013.602,362.23
1013.882,354.79
1014.161,325
1014.441,334.93
1014.72,290.25
1015,297.7
1015.279,310.11
1015.558,310.11
1015.838,334.93
1016.117,337.41
1016.396,295.22
1016.675,327.48
1016.954,302.66
1017.233,240.61
1017.512,349.82
1017.791,270.39
1018.07,295.22
1018.348,282.8
1018.627,292.73
1018.905,292.73
1019.184,367.2
1019.462,329.96
1019.741,327.48
1020.019,312.59
1020.297,292.73
1020.576,325
1020.854,337.41
1021.132,320.04
1021.41,320.04
1021.688,320.04
