Wvlgth nm,Global tilt W*m-2*nm-1
885.08,940.25
885.386,947.7
885.691,922.88
885.996,1029.61
886.302,960.11
886.607,1024.64
886.912,1002.3
887.217,1019.68
887.522,930.32
887.827,940.25
888.132,1037.05
888.437,905.5
888.742,984.93
889.046,920.4
889.351,1029.61
889.656,1002.3
889.96,1066.84
890.265,1007.27
890.569,1079.25
890.874,1049.46
891.178,1034.57
891.483,1042.02
891.787,1042.02
892.091,979.97
892.395,984.93
892.699,1046.98
893.003,1138.82
893.307,1049.46
893.611,975
893.915,1066.84
894.219,1042.02
894.523,1104.07
894.826,1148.75
895.13,1091.66
895.433,1151.23
895.737,1059.39
896.04,1190.94
896.344,1188.46
896.647,1039.54
896.95,1178.53
897.254,1213.28
897.557,1168.61
897.86,1243.07
898.163,1084.21
898.466,1193.43
898.769,1200.87
899.072,1198.39
899.375,1240.59
899.677,1205.84
899.98,1280.3
900.283,1193.43
900.585,1307.6
900.888,1223.21
901.191,1255.48
901.493,1178.53
901.795,1275.34
902.098,1228.18
902.4,1344.84
902.702,1235.62
903.004,1292.71
903.306,1315.05
903.608,1233.14
903.91,1320.01
904.212,1285.26
904.514,1329.94
904.816,1235.62
905.118,1290.23
905.42,1357.25
905.721,1300.16
906.023,1446.6
906.324,1320.01
906.626,1302.64
906.927,1446.6
907.228,1347.32
907.53,1406.89
907.831,1392
908.132,1473.9
908.433,1392
908.734,1456.53
909.035,1367.17
909.336,1235.62
909.637,1399.44
909.938,1424.26
910.239,1401.92
910.54,1367.17
910.84,1344.84
911.141,1466.46
911.441,1419.3
911.742,1449.08
912.042,1461.49
912.343,1419.3
912.643,1441.64
912.943,1441.64
913.244,1486.32
913.544,1473.9
913.844,1421.78
914.144,1429.23
914.444,1538.44
914.744,1555.81
915.044,1389.51
915.343,1459.01
915.643,1545.89
915.943,1411.85
916.243,1590.56
916.542,1456.53
916.842,1530.99
917.141,1451.57
917.441,1463.98
917.74,1617.87
918.039,1511.14
918.338,1498.73
918.638,1607.94
918.937,1533.48
919.236,1605.46
919.535,1493.76
919.834,1560.78
920.133,1610.42
920.431,1543.4
920.73,1669.99
921.029,1617.87
921.328,1637.72
921.626,1543.4
921.925,1563.26
922.223,1602.97
922.522,1545.89
922.82,1625.31
923.118,1533.48
923.417,1622.83
923.715,1632.76
924.013,1595.53
924.311,1535.96
924.609,1573.19
924.907,1598.01
925.205,1642.69
925.503,1640.21
925.801,1530.99
926.098,1766.79
926.396,1660.06
926.694,1657.58
926.991,1652.62
927.289,1652.62
927.586,1645.17
927.884,1518.58
928.181,1640.21
928.478,1607.94
928.775,1737.01
929.073,1734.53
929.37,1754.38
929.667,1732.04
929.964,1714.67
930.261,1655.1
930.557,1784.17
930.854,1635.24
931.151,1732.04
931.448,1749.42
931.744,1645.17
932.041,1660.06
932.337,1734.53
932.634,1697.29
932.93,1781.69
933.227,1744.45
933.523,1677.44
933.819,1838.77
934.115,1739.49
934.412,1776.72
934.708,1769.27
935.004,1699.78
935.3,1761.83
935.595,1756.86
935.891,1818.92
936.187,1806.51
936.483,1791.61
936.778,1781.69
937.074,1873.52
937.369,1791.61
937.665,1853.67
937.96,1786.65
938.256,1751.9
938.551,1749.42
938.846,1776.72
939.141,1808.99
939.437,1739.49
939.732,1741.97
940.027,1871.04
940.322,1739.49
940.617,1876.01
940.911,1751.9
941.206,1811.47
941.501,1940.54
941.796,1756.86
942.09,1883.45
942.385,1910.75
942.679,1826.36
942.974,1905.79
943.268,1898.34
943.562,1858.63
943.857,1880.97
944.151,1804.02
944.445,1818.92
944.739,1831.33
945.033,1836.29
945.327,1811.47
945.621,1928.13
945.915,1821.4
946.208,1776.72
946.502,1759.35
946.796,1831.33
947.089,1826.36
947.383,1801.54
947.676,1759.35
947.97,1826.36
948.263,1796.58
948.557,1784.17
948.85,1781.69
949.143,1741.97
949.436,1660.06
949.729,1739.49
950.022,1694.81
950.315,1687.37
950.608,1677.44
950.901,1751.9
951.194,1612.9
951.487,1630.28
951.779,1630.28
952.072,1590.56
952.364,1598.01
952.657,1568.22
952.949,1533.48
953.242,1543.4
953.534,1543.4
953.826,1481.35
954.118,1471.42
954.411,1483.83
954.703,1449.08
954.995,1379.58
955.287,1369.66
955.579,1369.66
955.87,1270.37
956.162,1362.21
956.454,1347.32
956.746,1287.75
957.037,1307.6
957.329,1387.03
957.62,1250.52
957.912,1257.96
958.203,1213.28
958.494,1253
958.786,1109.04
959.077,1118.96
959.368,1024.64
959.659,1022.16
959.95,1012.23
960.241,1114
960.532,994.86
960.823,907.98
961.114,920.4
961.404,1039.54
961.695,942.73
961.986,917.91
962.276,917.91
962.567,900.54
962.857,895.57
963.147,816.15
963.438,903.02
963.728,778.92
964.018,816.15
964.308,798.77
964.598,773.95
964.888,692.04
965.178,788.84
965.468,704.45
965.758,679.63
966.048,697.01
966.338,746.65
966.627,719.34
966.917,721.83
967.206,565.45
967.496,704.45
967.785,565.45
968.075,605.17
968.364,602.69
968.653,592.76
968.942,617.58
969.232,567.94
969.521,697.01
969.81,577.86
970.099,597.72
970.388,550.56
970.676,634.95
970.965,555.53
971.254,535.67
971.543,580.35
971.831,520.78
972.12,543.12
972.408,478.58
972.697,463.69
972.985,500.92
973.273,505.88
973.561,523.26
973.85,495.96
974.138,419.01
974.426,500.92
974.714,538.15
975.002,498.44
975.29,533.19
975.577,446.31
975.865,525.74
976.153,451.28
976.441,471.13
976.728,438.87
977.016,473.62
977.303,443.83
977.59,486.03
977.878,525.74
978.165,446.31
978.452,399.15
978.74,438.87
979.027,463.69
979.314,453.76
979.601,374.33
979.888,391.71
980.174,466.17
980.461,483.54
980.748,433.9
981.035,433.9
981.321,411.56
981.608,473.62
981.894,404.12
982.181,414.05
982.467,344.55
982.754,476.1
983.04,384.26
983.326,374.33
983.612,433.9
983.898,433.9
984.184,478.58
984.47,349.51
984.756,354.48
985.042,433.9
985.328,409.08
985.614,376.81
985.899,386.74
986.185,463.69
986.47,319.73
986.756,391.71
987.041,404.12
987.327,438.87
987.612,394.19
987.897,411.56
988.182,421.49
988.468,344.55
988.753,401.64
989.038,379.3
989.323,361.92
989.607,461.21
989.892,419.01
990.177,441.35
990.462,376.81
990.746,376.81
991.031,332.14
991.315,396.67
991.6,381.78
991.884,369.37
992.169,369.37
992.453,416.53
992.737,374.33
993.021,327.17
993.305,381.78
993.59,391.71
993.874,374.33
994.157,384.26
994.441,379.3
994.725,421.49
995.009,351.99
995.293,349.51
995.576,354.48
995.86,391.71
996.143,431.42
996.427,391.71
996.71,327.17
996.993,384.26
997.277,421.49
997.56,451.28
997.843,406.6
998.126,379.3
998.409,364.4
998.692,356.96
998.975,307.32
999.258,374.33
999.541,406.6
999.823,364.4
1000.106,349.51
1000.388,364.4
1000.671,409.08
1000.954,384.26
1001.236,394.19
1001.518,351.99
1001.801,334.62
1002.083,361.92
1002.365,349.51
1002.647,374.33
1002.929,366.89
1003.211,344.55
1003.493,421.49
1003.775,386.74
1004.057,389.22
1004.338,399.15
1004.62,414.05
1004.902,411.56
1005.183,374.33
1005.465,361.92
1005.746,401.64
1006.028,359.44
1006.309,386.74
1006.59,379.3
1006.871,347.03
1007.153,297.39
1007.434,361.92
1007.715,419.01
1007.996,381.78
1008.277,324.69
1008.557,399.15
1008.838,381.78
1009.119,356.96
1009.4,366.89
1009.68,423.97
1009.961,421.49
1010.241,396.67
1010.522,419.01
1010.802,359.44
1011.082,448.8
1011.362,406.6
1011.643,384.26
1011.923,381.78
1012.203,327.17
1012.483,366.89
1012.763,289.94
1013.042,404.12
1013.322,381.78
1013.602,379.3
1013.882,443.83
1014.161,376.81
1014.441,384.26
1014.72,381.78
1015,351.99
1015.279,309.8
1015.558,364.4
1015.838,324.69
1016.117,347.03
1016.396,381.78
1016.675,227.89
1016.954,349.51
1017.233,364.4
1017.512,394.19
1017.791,366.89
1018.07,359.44
1018.348,361.92
1018.627,349.51
1018.905,359.44
1019.184,379.3
1019.462,416.53
1019.741,391.71
1020.019,481.06
1020.297,347.03
1020.576,396.67
1020.854,334.62
1021.132,386.74
1021.41,386.74
1021.688,386.74
